Seating is ok even though sometimes there's alot of people.;Seating;neutral
The noodle and rices dishes taste great.;noodle and rices dishes;positive
But after last night, Spice Grill is the only place I'm eating indian cuisine.;indian cuisine;positive
The counter service is bad.;counter service;negative
While the new restaurant still features much of the same classical furniture that made Tiffin so attractive, the menu has been overhauled.;classical furniture;positive
While the new restaurant still features much of the same classical furniture that made Tiffin so attractive, the menu has been overhauled.;menu;negative
The food and staff always surprise me with the new heights they are taken to.;food;positive
The food and staff always surprise me with the new heights they are taken to.;staff;positive
Tell them Herky sent you and get a free confused look from the waiter.;waiter;negative
Big Wong gets big Ups for a fine establishment.;establishment;positive
and you can't beat the prices.;prices;positive
just got back from lunch at Tamarind and it was excellent.;lunch;positive
The porcini mushroom pasta special was tasteless, so was the seafood tagliatelle.;porcini mushroom pasta special;negative
The porcini mushroom pasta special was tasteless, so was the seafood tagliatelle.;seafood tagliatelle;negative
we split a tasty vegetable samosa and the malai tikka wrap.;vegetable samosa;positive
we split a tasty vegetable samosa and the malai tikka wrap.;malai tikka wrap;positive
it's the only place you can get yummy authentic japanese comfort food.;japanese comfort food;positive
Don't dine at Tamarind for the vegetarian dishes, they are simply not up to par with the non-veg selections.;vegetarian dishes;negative
Don't dine at Tamarind for the vegetarian dishes, they are simply not up to par with the non-veg selections.;non-veg selections;positive
Priced at upper intermediate range.;Priced;negative
It's a great place to pick up a cheap lunch or dinner.;lunch;positive
It's a great place to pick up a cheap lunch or dinner.;dinner;positive
And it all comes at a very reasonable price (congee, noodles, and rice dishes are no more than $3-6 each).;price;positive
And it all comes at a very reasonable price (congee, noodles, and rice dishes are no more than $3-6 each).;congee;neutral
And it all comes at a very reasonable price (congee, noodles, and rice dishes are no more than $3-6 each).;noodles;neutral
And it all comes at a very reasonable price (congee, noodles, and rice dishes are no more than $3-6 each).;rice dishes;neutral
The food is very good for it's price, better than most fried dumplings I've had.;food;positive
The food is very good for it's price, better than most fried dumplings I've had.;price;positive
The food is very good for it's price, better than most fried dumplings I've had.;fried dumplings;negative
The soup is pretty good too.;soup;positive
Even the pasta is delicious here (a rarity in New York pizza restaurants).;pasta;positive
The place wasn't too hard to find, but it was kind of packed, as soon as my boyfriend and I got our food, the line reached the door.;place;conflict
The place wasn't too hard to find, but it was kind of packed, as soon as my boyfriend and I got our food, the line reached the door.;food;neutral
I got an excellent piece of cheesecake and we had several other nice pastries.;cheesecake;positive
I got an excellent piece of cheesecake and we had several other nice pastries.;pastries;positive
For the people who want great food plus great service, Roxy is a place to AVOID!;food;negative
For the people who want great food plus great service, Roxy is a place to AVOID!;service;negative
As we were leaving, the couple standing by the door said to another waiter, we're not in a hurry.;waiter;neutral
The food was mediocre at best but it was the horrible service that made me vow never to go back.;food;neutral
The food was mediocre at best but it was the horrible service that made me vow never to go back.;service;negative
For two people with tip was less than $25 bucks.;tip;neutral
There are other people waiting!;waiting;negative
Immediately after we paid, the waiter took the money and said, okay, you guys are outta here.;waiter;negative
Overall a disappointing experience for that price category.;price;negative
The Halibut was too salty, dessert was so so (don't waste any of your calories) and service was poor.;Halibut;negative
The Halibut was too salty, dessert was so so (don't waste any of your calories) and service was poor.;dessert;neutral
The Halibut was too salty, dessert was so so (don't waste any of your calories) and service was poor.;service;negative
It is so easy to get a reservation at a top place in NYC with a week's notice.;reservation;positive
I like the ambience, it's very dark and original.;ambience;positive
The waiter actually poured water on my hand and walked away.;waiter;negative
The waiter actually poured water on my hand and walked away.;water;neutral
they didn't disappoint, service from the second i arrived at the door was extremely pleasant and attentive with almost one server per table.;service;positive
they didn't disappoint, service from the second i arrived at the door was extremely pleasant and attentive with almost one server per table.;server;positive
they didn't disappoint, service from the second i arrived at the door was extremely pleasant and attentive with almost one server per table.;table;neutral
all the food was excellent - considering the quality of food in most moderately priced restaurants is mediocre this was slightly more pricey and well worth it.;food;positive
all the food was excellent - considering the quality of food in most moderately priced restaurants is mediocre this was slightly more pricey and well worth it.;quality of food;positive
all the food was excellent - considering the quality of food in most moderately priced restaurants is mediocre this was slightly more pricey and well worth it.;priced;neutral
The strong scents coming from the left and right of me negatively affected my taste buds.;scents;negative
First, the waiter who served us neglected to fill us in on the specials, which I would have chosen had I known about them.;waiter;negative
First, the waiter who served us neglected to fill us in on the specials, which I would have chosen had I known about them.;specials;positive
First, the waiter who served us neglected to fill us in on the specials, which I would have chosen had I known about them.;served;negative
When we notified him that he didn't mention the specials, he didn't apologize but let us know that we made a very good decision regardless.;specials;neutral
I had very high expectations for this place and made a reservation a couple of months in advance for a special occasion.;reservation;neutral
The food is definitely good, but I left a bit disappointed.;food;positive
It was so bad I actually refused to pay for my food.;food;negative
$20 gets you unlimited sushi of a very high quality- I even took a friend here from Japan who said it was one of the best sushi places in the US that he has been to.;sushi;positive
$20 gets you unlimited sushi of a very high quality- I even took a friend here from Japan who said it was one of the best sushi places in the US that he has been to.;sushi places;positive
$20 gets you unlimited sushi of a very high quality- I even took a friend here from Japan who said it was one of the best sushi places in the US that he has been to.;quality;positive
The all you can eat deal is truly amazing here.;all you can eat deal;positive
Highly recommended is the Spicy Fried Clam Rolls and Spider Rolls.;Spicy Fried Clam Rolls;positive
Highly recommended is the Spicy Fried Clam Rolls and Spider Rolls.;Spider Rolls;positive
Seriously, this is the best all you can eat in town- As everyone says, the Spicy Tuna hand rolls are the best- have 4 of these, and you've broken even.;Spicy Tuna hand rolls;positive
Stay away from the two specialty rolls on the menu, though- too much avocado and rice will fill you up right quick.;rolls;negative
Stay away from the two specialty rolls on the menu, though- too much avocado and rice will fill you up right quick.;menu;neutral
Stay away from the two specialty rolls on the menu, though- too much avocado and rice will fill you up right quick.;avocado;negative
Stay away from the two specialty rolls on the menu, though- too much avocado and rice will fill you up right quick.;rice;negative
I've rarely had a problem with slow staff in the 10 years I've been going.;staff;positive
This place has realy fresh sushi and a nice large menu of Japanese classic cuisine.;sushi;positive
This place has realy fresh sushi and a nice large menu of Japanese classic cuisine.;menu;positive
This place has realy fresh sushi and a nice large menu of Japanese classic cuisine.;Japanese classic cuisine;positive
The pizza is delicious - they use fresh mozzarella instead of the cheap, frozen, shredded cheese common to most pizzaria's.;pizza;positive
The pizza is delicious - they use fresh mozzarella instead of the cheap, frozen, shredded cheese common to most pizzaria's.;fresh mozzarella;positive
The pizza is delicious - they use fresh mozzarella instead of the cheap, frozen, shredded cheese common to most pizzaria's.;cheese;negative
We both opted for a pasta dish and they were served timely and fresh.;pasta dish;positive
We both opted for a pasta dish and they were served timely and fresh.;served;positive
The wine the service was very good too.;wine;positive
The wine the service was very good too.;service;positive
I had the best ravioli ever.;ravioli;positive
Moderate prices.;prices;neutral
The signs, the specials menus, food, and even all the waitstaff are ALL TOTALLY Japanese.;signs;positive
The signs, the specials menus, food, and even all the waitstaff are ALL TOTALLY Japanese.;specials menus;positive
The signs, the specials menus, food, and even all the waitstaff are ALL TOTALLY Japanese.;food;positive
The signs, the specials menus, food, and even all the waitstaff are ALL TOTALLY Japanese.;waitstaff;positive
Also a little more expensive than your average bagel place.;bagel;neutral
Good for casual dinner with jeans and sneakers.;casual dinner;positive
Very popular style Izakaya (Sake and small portion of sake-friendly dishes ).;Sake;positive
Very popular style Izakaya (Sake and small portion of sake-friendly dishes ).;dishes;positive
Very popular style Izakaya (Sake and small portion of sake-friendly dishes ).;portion;neutral
This place is the most Japanese it can ever get.;place;positive
Deep Fried Skewers are good and still rare to find in NYC.;Deep Fried Skewers;positive
The Bagels have an outstanding taste with a terrific texture, both chewy yet not gummy.;Bagels;positive
For appetizers, I recommend the shrimp fritters and dumplings.;appetizers;neutral
For appetizers, I recommend the shrimp fritters and dumplings.;shrimp fritters;positive
For appetizers, I recommend the shrimp fritters and dumplings.;dumplings;positive
Sauce was watery and the food didn't have much flavor.;Sauce;negative
Sauce was watery and the food didn't have much flavor.;food;negative
Sauce was watery and the food didn't have much flavor.;flavor;negative
I went there for lunch and it was not as good as I expected from the reviews I read.;lunch;neutral
The food is amazing, rich pastas and fresh doughy pizza.;food;positive
The food is amazing, rich pastas and fresh doughy pizza.;pastas;positive
The food is amazing, rich pastas and fresh doughy pizza.;pizza;positive
Best of all is the warm vibe, the owner is super friendly and service is fast.;vibe;positive
Best of all is the warm vibe, the owner is super friendly and service is fast.;owner;positive
Best of all is the warm vibe, the owner is super friendly and service is fast.;service;positive
The rest of the menu is limited by everything is good eats.;menu;conflict
The rest of the menu is limited by everything is good eats.;eats;positive
Kenny the owner is always there and he treats my family like we are part of his family.;owner;positive
Try the mediterranean salad, it is a true experience for your taste buds!!;mediterranean salad;positive
It's all about the food !!;food;positive
In such a crappy part of town to find a good value for lunch, this place is great.;value;positive
In such a crappy part of town to find a good value for lunch, this place is great.;lunch;positive
They have a huge selection of different cream cheeses and all of their salads are great.;cream cheeses;positive
They have a huge selection of different cream cheeses and all of their salads are great.;salads;positive
This place is a great stop for great food.;food;positive
The food came out wrong, the waiter was no where to be found and the wine showed up at the end of the meal.;food;negative
The food came out wrong, the waiter was no where to be found and the wine showed up at the end of the meal.;waiter;negative
The food came out wrong, the waiter was no where to be found and the wine showed up at the end of the meal.;wine;negative
The food came out wrong, the waiter was no where to be found and the wine showed up at the end of the meal.;meal;neutral
From the terrible service, to the bland food, not to mention the unaccommodating managers, the overall experience was horrible.;service;negative
From the terrible service, to the bland food, not to mention the unaccommodating managers, the overall experience was horrible.;food;negative
From the terrible service, to the bland food, not to mention the unaccommodating managers, the overall experience was horrible.;managers;negative
I really liked the noodle dishes at Rice Avenue compared to their Green Curry dish.;noodle dishes;positive
I really liked the noodle dishes at Rice Avenue compared to their Green Curry dish.;Green Curry dish;negative
Restaurant snobs need not bother, this is a small, neighborhood kind of place.;place;positive
Decent Thai food in cute - though a bit dank - little Nolita hangout, BUT service terrible.;Thai food;positive
Decent Thai food in cute - though a bit dank - little Nolita hangout, BUT service terrible.;service;negative
Hats off to the chef.;chef;positive
Friendly staff that actually lets you enjoy your meal and the company you're with.;staff;positive
Friendly staff that actually lets you enjoy your meal and the company you're with.;meal;positive
Drinks got screwed up, she acted put upon.;Drinks;negative
The menu may be small, but everything on it is delicious.;menu;negative
The staff is excellent, specjal: that girl behind the bar, european chic.;staff;positive
The staff is excellent, specjal: that girl behind the bar, european chic.;bar;neutral
this is the best secret place in midtown', I heard that from the bartender, after having brilliant food ( try steak with portobello mushrooms) and drinks on the bar last Tuesday.;bartender;neutral
this is the best secret place in midtown', I heard that from the bartender, after having brilliant food ( try steak with portobello mushrooms) and drinks on the bar last Tuesday.;food;positive
this is the best secret place in midtown', I heard that from the bartender, after having brilliant food ( try steak with portobello mushrooms) and drinks on the bar last Tuesday.;drinks;positive
this is the best secret place in midtown', I heard that from the bartender, after having brilliant food ( try steak with portobello mushrooms) and drinks on the bar last Tuesday.;steak with portobello mushrooms;positive
this is the best secret place in midtown', I heard that from the bartender, after having brilliant food ( try steak with portobello mushrooms) and drinks on the bar last Tuesday.;bar;neutral
And they have these home made potato chips at the bar that are the most delicious things in the world!;potato chips;positive
And they have these home made potato chips at the bar that are the most delicious things in the world!;bar;neutral
The lamb meat was under-cooked and EXTRMELY CHEWY.;lamb meat;negative
The Thai food is good.;Thai food;positive
Its a nice quiet location to go eat a good meal, relax, be able to talk and have a very good time.;location;positive
Its a nice quiet location to go eat a good meal, relax, be able to talk and have a very good time.;meal;positive
The staff are attentive, and have smiles on their faces.;staff;positive
Went there for an office lunch.;office lunch;neutral
The location and ambience is Ok but the food is what makes up for it.;location;neutral
The location and ambience is Ok but the food is what makes up for it.;ambience;neutral
The location and ambience is Ok but the food is what makes up for it.;food;positive
Their Margarita is best I've had since I've returned from Naples!;Margarita;positive
When I saw that their website had a link to da Ciro in Napoli, I knew there was going to be good pizza!;pizza;positive
Try sushimi cucumber roll.;sushimi cucumber roll;positive
Unique apppetizers.;apppetizers;positive
However, looking at the table next to ours, we both sort of wished we had ordered pizza, which looked PERRRRRRRRRFECT.;pizza;positive
I would never wait for a table to eat, it just is not THAT great.;table;neutral
The crust is thin, the ingredients are fresh and the staff is friendly.;crust;positive
The crust is thin, the ingredients are fresh and the staff is friendly.;staff;positive
The crust is thin, the ingredients are fresh and the staff is friendly.;ingredients;positive
Excellent lunch buffet for only $6.95.;lunch buffet;positive
It's a nice place to relax and have conversation.;place;positive
Service was slow, but the people were friendly.;Service;negative
Service was slow, but the people were friendly.;people;positive
The selection changes frequently but the basic dishes are always available.;selection;neutral
The selection changes frequently but the basic dishes are always available.;basic dishes;neutral
The owner truly caters to all your needs.;owner;positive
Great Indian food and the service is incredible.;Indian food;positive
Great Indian food and the service is incredible.;service;positive
The food is delicious and beautifully prepared along with the friendly and personable service.;food;positive
The food is delicious and beautifully prepared along with the friendly and personable service.;service;positive
One thing I liked about this place is that I never felt rushed or pressured to give up my table ot incoming guests.;table;neutral
The portions are now very small, the sauces are overly-ambitious usually inedible while the service is still good, the restaurant, due to its popularity, seems frantic.;portions;negative
The portions are now very small, the sauces are overly-ambitious usually inedible while the service is still good, the restaurant, due to its popularity, seems frantic.;sauces;negative
The portions are now very small, the sauces are overly-ambitious usually inedible while the service is still good, the restaurant, due to its popularity, seems frantic.;service;positive
Been going here since it opened have seen the quality value decrease considerably.;quality value;negative
Best dish is nori-wrapped tuna.;nori-wrapped tuna;positive
Best dish is nori-wrapped tuna.;dish;positive
My entree of hot pot with seafood was full of imitation crabmeat with a couple pieces of shrimp and squid, and was unnecessarily heated with a burner.;hot pot with seafood;negative
My entree of hot pot with seafood was full of imitation crabmeat with a couple pieces of shrimp and squid, and was unnecessarily heated with a burner.;shrimp;negative
My entree of hot pot with seafood was full of imitation crabmeat with a couple pieces of shrimp and squid, and was unnecessarily heated with a burner.;squid;negative
My entree of hot pot with seafood was full of imitation crabmeat with a couple pieces of shrimp and squid, and was unnecessarily heated with a burner.;entree;positive
My entree of hot pot with seafood was full of imitation crabmeat with a couple pieces of shrimp and squid, and was unnecessarily heated with a burner.;crabmeat;negative
The hot and sour soup was unbearably hot and tasted of only pepper and nothing else.;soup;negative
The hot and sour soup was unbearably hot and tasted of only pepper and nothing else.;pepper;negative
The filet mignon dish was superb!;filet mignon dish;positive
The bar is very well stocked with interesting beers and well priced wines.;bar;positive
The bar is very well stocked with interesting beers and well priced wines.;beers;positive
The bar is very well stocked with interesting beers and well priced wines.;wines;positive
The bar is very well stocked with interesting beers and well priced wines.;priced;positive
The staff is incredibly helpful and attentive.;staff;positive
The staff ignored my friends and I the entire time we were there.;staff;negative
The exotic food is beautifully presented and is a delight in delicious combinations.;exotic food;positive
Tuk Tuk is one of those comfortable neighborhood joints where you know you will always have a good meal at a fair price.;meal;positive
Tuk Tuk is one of those comfortable neighborhood joints where you know you will always have a good meal at a fair price.;price;positive
Aside from the rushed service, we were very impressed with the food and the drinks.;service;negative
Aside from the rushed service, we were very impressed with the food and the drinks.;food;positive
Aside from the rushed service, we were very impressed with the food and the drinks.;drinks;positive
They charge different prices all the time.;prices;negative
The chicken and steak were seasoned and cooked to perfection, and the lamb sandwhich is great for heartier appetites.;chicken;positive
The chicken and steak were seasoned and cooked to perfection, and the lamb sandwhich is great for heartier appetites.;steak;positive
The chicken and steak were seasoned and cooked to perfection, and the lamb sandwhich is great for heartier appetites.;lamb sandwhich;positive
This place, however, has a lot less pretension than Joya and the Thai food is still above-average.;place;positive
This place, however, has a lot less pretension than Joya and the Thai food is still above-average.;Thai food;positive
The Pad Thai is excellent here, as well.;Pad Thai;positive
You rarely have to wait for a seat and the currys (masaman, green, red) are full of flavor and come super spicy if you ask for it.;seat;positive
You rarely have to wait for a seat and the currys (masaman, green, red) are full of flavor and come super spicy if you ask for it.;currys (masaman, green, red);positive
You rarely have to wait for a seat and the currys (masaman, green, red) are full of flavor and come super spicy if you ask for it.;flavor;positive
But the thai is definitely not great -- bland and indistinguished.;thai;negative
Just straight up cheap, good food.;food;positive
We ate outside at Haru's Sake bar because Haru's restaurant next door was overflowing.;bar;neutral
There's something smooth about sipping sake upper east side style.;sake;positive
Good crowd, good outdoor seating, with a hip japanese vibe.;outdoor seating;positive
Good crowd, good outdoor seating, with a hip japanese vibe.;vibe;positive
Try the green curry!!!;green curry;positive
They do cater to American palates, but if you like it hot let them know and they are more than willing to oblige!;cater;positive
I was very impressed by this low-key upper eastsider and their authentically thai cuisine!!!;thai cuisine;positive
And I say snacking because it really is not set up to be a proper dinner.;dinner;negative
And I say snacking because it really is not set up to be a proper dinner.;snacking;neutral
The food is delicious.;food;positive
The service is fine and they allow you to enjoy the view.;service;positive
The service is fine and they allow you to enjoy the view.;view;positive
If you go here - your focus should be the Tamarind Margaritas.;Tamarind Margaritas;positive
The only weird thing was if we got a bottle, the waitress would have simply multiplied the glass price X4, which makes no sense whatsoever.;bottle;neutral
The only weird thing was if we got a bottle, the waitress would have simply multiplied the glass price X4, which makes no sense whatsoever.;waitress;negative
The only weird thing was if we got a bottle, the waitress would have simply multiplied the glass price X4, which makes no sense whatsoever.;price;negative
the real kicker of the menu, however, is the beef cubes or the chicken with chili and lemon grass.;menu;neutral
the real kicker of the menu, however, is the beef cubes or the chicken with chili and lemon grass.;beef cubes;positive
the real kicker of the menu, however, is the beef cubes or the chicken with chili and lemon grass.;chicken with chili and lemon grass;positive
both are very reasonably priced (around $8 for dinner and $5 for lunch), and are delicious and filling.;priced;positive
both are very reasonably priced (around $8 for dinner and $5 for lunch), and are delicious and filling.;dinner;positive
both are very reasonably priced (around $8 for dinner and $5 for lunch), and are delicious and filling.;lunch;positive
Check it out, it won't hurt your stomach or your wallet.;stomach;positive
Check it out, it won't hurt your stomach or your wallet.;wallet;positive
Nha Trang, while being notorious for utter lack of comfort and decor, horribly slow wait staff and horribly quick meals, is one of the best vietnamese restaurants i've ever been to. the pho is delicious and comes with very fresh vegtables.;comfort;negative
Nha Trang, while being notorious for utter lack of comfort and decor, horribly slow wait staff and horribly quick meals, is one of the best vietnamese restaurants i've ever been to. the pho is delicious and comes with very fresh vegtables.;decor;negative
Nha Trang, while being notorious for utter lack of comfort and decor, horribly slow wait staff and horribly quick meals, is one of the best vietnamese restaurants i've ever been to. the pho is delicious and comes with very fresh vegtables.;wait staff;negative
Nha Trang, while being notorious for utter lack of comfort and decor, horribly slow wait staff and horribly quick meals, is one of the best vietnamese restaurants i've ever been to. the pho is delicious and comes with very fresh vegtables.;meals;negative
Nha Trang, while being notorious for utter lack of comfort and decor, horribly slow wait staff and horribly quick meals, is one of the best vietnamese restaurants i've ever been to. the pho is delicious and comes with very fresh vegtables.;pho;positive
Nha Trang, while being notorious for utter lack of comfort and decor, horribly slow wait staff and horribly quick meals, is one of the best vietnamese restaurants i've ever been to. the pho is delicious and comes with very fresh vegtables.;vegtables;positive
i've noticed megadeth, mr. scruff, st. germain, traditional vietnamese songs, black sabbath, jay-z, and daft punk all being played.;songs;neutral
i've been back to nha trang literally a hundred times for the beef cubes - they're that good.;beef cubes;positive
also make sure you pay attention to the music being piped in - quite a weird selection.;music;neutral
I have known about this secret for the last 13 years, Emilio(the Godfather) has continued to serve food and wine for the gods at mortal prices.;food;positive
I have known about this secret for the last 13 years, Emilio(the Godfather) has continued to serve food and wine for the gods at mortal prices.;wine;positive
I have known about this secret for the last 13 years, Emilio(the Godfather) has continued to serve food and wine for the gods at mortal prices.;prices;positive
If anyones has doubt of not knowing enough about wines,please check their wine list.;wines;neutral
If anyones has doubt of not knowing enough about wines,please check their wine list.;wine list;positive
Check out the secret back room.;secret back room;positive
Had 1 appetizer, 2 entrees and 2 cokes and the bill was ~$55.00, not including tip.;appetizer;neutral
Had 1 appetizer, 2 entrees and 2 cokes and the bill was ~$55.00, not including tip.;entrees;neutral
Had 1 appetizer, 2 entrees and 2 cokes and the bill was ~$55.00, not including tip.;cokes;neutral
Had 1 appetizer, 2 entrees and 2 cokes and the bill was ~$55.00, not including tip.;bill;neutral
The all-Italian staff is warm and engaging from the start.;staff;positive
All the pastas are fantastic and the homemade lasagna is some of the best that I have had in the City.;pastas;positive
All the pastas are fantastic and the homemade lasagna is some of the best that I have had in the City.;homemade lasagna;positive
Try the lasagnette appetizer.;lasagnette appetizer;positive
Its a great place for a casual date or to entertain clients for lunch.;lunch;neutral
We all ate pasta entre'es, which were great.;pasta entre'es;positive
Normally that would be improper, however they were all delicious and my host did not complain.;host;neutral
This is a consistently great place to dine for lunch or dinner.;lunch;neutral
This is a consistently great place to dine for lunch or dinner.;dinner;neutral
This is a consistently great place to dine for lunch or dinner.;dine;positive
All in all the food was above average and I would return to see how they operate with four or less dinners.;food;positive
All in all the food was above average and I would return to see how they operate with four or less dinners.;dinners;neutral
The staff was accomodating, the food was absolutely delicious and the place is lovely.;staff;positive
The staff was accomodating, the food was absolutely delicious and the place is lovely.;food;positive
The staff was accomodating, the food was absolutely delicious and the place is lovely.;place;positive
I recently went to this restaurant with some co-workers for lunch and had an amazing time.;lunch;neutral
Try the sea bass.;sea bass;positive
Most importantly, food is excellent.;food;positive
very good breads as well.;breads;positive
try the spicy shrimp appetizer (again, not the greatest value in the world but worth the price) and the lamb vindaloo is great.;shrimp appetizer;positive
try the spicy shrimp appetizer (again, not the greatest value in the world but worth the price) and the lamb vindaloo is great.;price;conflict
try the spicy shrimp appetizer (again, not the greatest value in the world but worth the price) and the lamb vindaloo is great.;lamb vindaloo;positive
Great wine list, reasonably priced.--Sara;wine list;positive
Great wine list, reasonably priced.--Sara;priced;positive
When he's not making authentic Neapolitan pizza in the open brick oven or lightly frying zucchini blossoms, he's visiting the regulars (a growing legion) and checking on newcomers.;Neapolitan pizza;positive
When he's not making authentic Neapolitan pizza in the open brick oven or lightly frying zucchini blossoms, he's visiting the regulars (a growing legion) and checking on newcomers.;zucchini blossoms;positive
For years, I thought Tuscan cuisine was the best, but Salvatore converted me to the hearty Neapolitan fare on my first visit.;Tuscan cuisine;conflict
For years, I thought Tuscan cuisine was the best, but Salvatore converted me to the hearty Neapolitan fare on my first visit.;Neapolitan fare;positive
His wife Tanya, the hostess, completes the comforting atmosphere by being delightfully warm and gracious.;hostess;positive
His wife Tanya, the hostess, completes the comforting atmosphere by being delightfully warm and gracious.;atmosphere;positive
Great roofdeck, nice group of 30 somethings, but no music, kind of quiet.;roofdeck;positive
Great roofdeck, nice group of 30 somethings, but no music, kind of quiet.;music;negative
We left after one drink.;drink;neutral
Just don't take the seat between the bar and the back half of the restaurant, i saw a woman get nudged 40times sitting there.;seat;negative
Just don't take the seat between the bar and the back half of the restaurant, i saw a woman get nudged 40times sitting there.;bar;neutral
Cornelia Street looks like a Broadway set for West Side Story and the inside of Po is so cool quaint you really can't top the setting for a romantic dinner in NYC.;dinner;positive
Cornelia Street looks like a Broadway set for West Side Story and the inside of Po is so cool quaint you really can't top the setting for a romantic dinner in NYC.;setting;positive
Not impressed with the food.;food;negative
Zero ambiance to boot.;ambiance;negative
Prices too high for this cramped and unappealing resturant.;Prices;negative
The menu is very limited - i think we counted 4 or 5 entrees.;menu;negative
The menu is very limited - i think we counted 4 or 5 entrees.;entrees;negative
With the exception of our lemon salad that had so much pepper on it that our eyes started watering, the food here was decent, not great.;food;neutral
With the exception of our lemon salad that had so much pepper on it that our eyes started watering, the food here was decent, not great.;lemon salad;negative
With the exception of our lemon salad that had so much pepper on it that our eyes started watering, the food here was decent, not great.;pepper;negative
The decor in this place is very diner-ish and the kind of place you expect in the East Village - not romantic, just simple, small and sparse.;decor;positive
The decor in this place is very diner-ish and the kind of place you expect in the East Village - not romantic, just simple, small and sparse.;place;positive
We ordered the special, grilled branzino, that was so infused with bone, it was difficult to eat.;grilled branzino;negative
This place has the best interior I have seen anywhere in the northside of W'burg, and will impress whoever you bring there.;interior;positive
This place has the best interior I have seen anywhere in the northside of W'burg, and will impress whoever you bring there.;place;positive
instead ordered an ice cold beer which to me works with indian.;beer;positive
On the other hand, if you are not fooled easily, you will find hundreds of restaurants that will give you service and ambiance that is on par with Alain Ducasse, and food that will outshine in presentaion, taste, choice, quality and quantity.;service;neutral
On the other hand, if you are not fooled easily, you will find hundreds of restaurants that will give you service and ambiance that is on par with Alain Ducasse, and food that will outshine in presentaion, taste, choice, quality and quantity.;ambiance;neutral
On the other hand, if you are not fooled easily, you will find hundreds of restaurants that will give you service and ambiance that is on par with Alain Ducasse, and food that will outshine in presentaion, taste, choice, quality and quantity.;food;negative
On the other hand, if you are not fooled easily, you will find hundreds of restaurants that will give you service and ambiance that is on par with Alain Ducasse, and food that will outshine in presentaion, taste, choice, quality and quantity.;presentaion;negative
On the other hand, if you are not fooled easily, you will find hundreds of restaurants that will give you service and ambiance that is on par with Alain Ducasse, and food that will outshine in presentaion, taste, choice, quality and quantity.;taste;negative
On the other hand, if you are not fooled easily, you will find hundreds of restaurants that will give you service and ambiance that is on par with Alain Ducasse, and food that will outshine in presentaion, taste, choice, quality and quantity.;choice;negative
On the other hand, if you are not fooled easily, you will find hundreds of restaurants that will give you service and ambiance that is on par with Alain Ducasse, and food that will outshine in presentaion, taste, choice, quality and quantity.;quality;negative
On the other hand, if you are not fooled easily, you will find hundreds of restaurants that will give you service and ambiance that is on par with Alain Ducasse, and food that will outshine in presentaion, taste, choice, quality and quantity.;quantity;negative
Still, any quibbles about the bill were off-set by the pour-your-own measures of liquers which were courtesey of the house...;bill;conflict
Still, any quibbles about the bill were off-set by the pour-your-own measures of liquers which were courtesey of the house...;measures of liquers;positive
Quite frankly, this is some of the worst sushi I have ever tried.;sushi;negative
The food is uniformly exceptional, with a very capable kitchen which will proudly whip up whatever you feel like eating, whether it's on the menu or not.;food;positive
The food is uniformly exceptional, with a very capable kitchen which will proudly whip up whatever you feel like eating, whether it's on the menu or not.;kitchen;positive
The food is uniformly exceptional, with a very capable kitchen which will proudly whip up whatever you feel like eating, whether it's on the menu or not.;menu;neutral
After 2 tries by the waiter to take it away (we hadn't even looked at it yet, we had full beers yet to drink), the manager approached and told us they needed the table for people with reservations.;waiter;negative
After 2 tries by the waiter to take it away (we hadn't even looked at it yet, we had full beers yet to drink), the manager approached and told us they needed the table for people with reservations.;beers;neutral
After 2 tries by the waiter to take it away (we hadn't even looked at it yet, we had full beers yet to drink), the manager approached and told us they needed the table for people with reservations.;manager;negative
After 2 tries by the waiter to take it away (we hadn't even looked at it yet, we had full beers yet to drink), the manager approached and told us they needed the table for people with reservations.;reservations;positive
Tasty steak, pork loin, the works.;steak;positive
Tasty steak, pork loin, the works.;pork loin;positive
The prices are exceptionally reasonable for food of this caliber.;prices;positive
The prices are exceptionally reasonable for food of this caliber.;food;positive
The wine list isn't great, and the desserts are shipped in from Bruno's down the street, which is not as good as it used to be.;wine list;negative
The wine list isn't great, and the desserts are shipped in from Bruno's down the street, which is not as good as it used to be.;desserts;negative
stick with the chicken, beef, and lamb dishes.;chicken;positive
stick with the chicken, beef, and lamb dishes.;beef;positive
stick with the chicken, beef, and lamb dishes.;lamb dishes;positive
Fabulous service, fantastic food, and a chilled out atmosphere and environment.;service;positive
Fabulous service, fantastic food, and a chilled out atmosphere and environment.;food;positive
Fabulous service, fantastic food, and a chilled out atmosphere and environment.;atmosphere;positive
Fabulous service, fantastic food, and a chilled out atmosphere and environment.;environment;positive
The second you walk through the heavy vault like door, with people anticipating your arrival you get the sense that you are going to have the dining ride of a lifetime.;door;neutral
Try the Pad Thai, it's fabulous and their prices are so cheap!;Pad Thai;positive
Try the Pad Thai, it's fabulous and their prices are so cheap!;prices;positive
To my right, the hostess stood over a busboy and hissed rapido, rapido as he tried to clear and re-set a table for six.;hostess;negative
To my right, the hostess stood over a busboy and hissed rapido, rapido as he tried to clear and re-set a table for six.;busboy;neutral
To my right, the hostess stood over a busboy and hissed rapido, rapido as he tried to clear and re-set a table for six.;table;neutral
It's also attached to Angel's Share, which is a cool, more romantic bar...;bar;positive
Consistently good Japanese Tapas.;Japanese Tapas;positive
